#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/gost28147-89_latest/verilog/osu035/gost89_ecb_decrypt.v --output_format txt --do-not-zip -o adjlist/gost28147-89_latest/osu035/gost89_ecb_decrypt -l lib/osu035_stdcells.lib
# GMT Tue Nov 18 12:13:16 2025
# 
INPUT_clk DFFPOSX1_1 DFFPOSX1_2 DFFPOSX1_3 DFFPOSX1_4 DFFPOSX1_5 DFFPOSX1_6 DFFPOSX1_7 DFFPOSX1_8 DFFPOSX1_9 DFFPOSX1_10 DFFPOSX1_11 DFFPOSX1_12 DFFPOSX1_13 DFFPOSX1_14 DFFPOSX1_15 DFFPOSX1_16 DFFPOSX1_17 DFFPOSX1_18 DFFPOSX1_19 DFFPOSX1_20 DFFPOSX1_21 DFFPOSX1_22 DFFPOSX1_23 DFFPOSX1_24 DFFPOSX1_25 DFFPOSX1_26 DFFPOSX1_27 DFFPOSX1_28 DFFPOSX1_29 DFFPOSX1_30 DFFPOSX1_31 DFFPOSX1_32 DFFPOSX1_33 DFFPOSX1_34 DFFPOSX1_35 DFFPOSX1_36 DFFPOSX1_37 DFFPOSX1_38 DFFPOSX1_39 DFFPOSX1_40 DFFPOSX1_41 DFFPOSX1_42 DFFPOSX1_43 DFFPOSX1_44 DFFPOSX1_45 DFFPOSX1_46 DFFPOSX1_47 DFFPOSX1_48 DFFPOSX1_49 DFFPOSX1_50 DFFPOSX1_51 DFFPOSX1_52 DFFPOSX1_53 DFFPOSX1_54 DFFPOSX1_55 DFFPOSX1_56 DFFPOSX1_57 DFFPOSX1_58 DFFPOSX1_59 DFFPOSX1_60 DFFPOSX1_61 DFFPOSX1_62 DFFPOSX1_63 DFFPOSX1_64 DFFPOSX1_65 DFFPOSX1_66 DFFPOSX1_67 DFFPOSX1_68 DFFPOSX1_69 DFFPOSX1_70 DFFPOSX1_71 DFFPOSX1_72 DFFPOSX1_73 DFFPOSX1_74 DFFPOSX1_75 DFFPOSX1_76 DFFPOSX1_77 DFFPOSX1_78 DFFPOSX1_79 DFFPOSX1_80 DFFPOSX1_81 DFFPOSX1_82 DFFPOSX1_83 DFFPOSX1_84 DFFPOSX1_85 DFFPOSX1_86 DFFPOSX1_87 DFFPOSX1_88 DFFPOSX1_89 DFFPOSX1_90 DFFPOSX1_91 DFFPOSX1_92 DFFPOSX1_93 DFFPOSX1_94 DFFPOSX1_95 DFFPOSX1_96 DFFPOSX1_97 DFFPOSX1_98 DFFPOSX1_99 DFFPOSX1_100 DFFPOSX1_101 DFFPOSX1_102 DFFPOSX1_103 DFFPOSX1_104 DFFPOSX1_105 DFFPOSX1_106 DFFPOSX1_107 DFFPOSX1_108 DFFPOSX1_109 DFFPOSX1_110 DFFPOSX1_111 DFFPOSX1_112 DFFPOSX1_113 DFFPOSX1_114 DFFPOSX1_115 DFFPOSX1_116 DFFPOSX1_117 DFFPOSX1_118 DFFPOSX1_119 DFFPOSX1_120 DFFPOSX1_121 DFFPOSX1_122 DFFPOSX1_123 DFFPOSX1_124 DFFPOSX1_125 DFFPOSX1_126 DFFPOSX1_127 DFFPOSX1_128 DFFPOSX1_129 DFFPOSX1_130 DFFPOSX1_131 DFFPOSX1_132 DFFPOSX1_133 DFFPOSX1_134 DFFPOSX1_135 DFFPOSX1_136 DFFPOSX1_137 DFFPOSX1_138 DFFPOSX1_139 DFFPOSX1_140 DFFPOSX1_141 DFFPOSX1_142 DFFPOSX1_143 DFFPOSX1_144 DFFPOSX1_145 DFFPOSX1_146 DFFPOSX1_147 DFFPOSX1_148 DFFPOSX1_149 DFFPOSX1_150 DFFPOSX1_151 DFFPOSX1_152 DFFPOSX1_153 DFFPOSX1_154 DFFPOSX1_155 DFFPOSX1_156 DFFPOSX1_157 DFFPOSX1_158 DFFPOSX1_159 DFFPOSX1_160 DFFPOSX1_161 DFFPOSX1_162 DFFPOSX1_163 DFFPOSX1_164 DFFPOSX1_165 DFFPOSX1_166 DFFPOSX1_167
INPUT_reset NOR2X1_2 NOR2X1_75 INVX1_73
INPUT_load_data NOR2X1_2 MUX2X1_1 MUX2X1_2 MUX2X1_3 MUX2X1_4 MUX2X1_5 MUX2X1_6 MUX2X1_7 MUX2X1_8 MUX2X1_9 MUX2X1_10 MUX2X1_11 MUX2X1_12 MUX2X1_13 MUX2X1_14 MUX2X1_15 MUX2X1_16 MUX2X1_17 MUX2X1_18 MUX2X1_19 MUX2X1_20 MUX2X1_21 MUX2X1_22 MUX2X1_23 MUX2X1_24 MUX2X1_25 MUX2X1_26 MUX2X1_27 MUX2X1_28 MUX2X1_29 MUX2X1_30 MUX2X1_31 MUX2X1_32 MUX2X1_33 MUX2X1_34 MUX2X1_35 MUX2X1_36 MUX2X1_37 MUX2X1_38 MUX2X1_39 MUX2X1_40 MUX2X1_41 MUX2X1_42 MUX2X1_43 MUX2X1_44 MUX2X1_45 MUX2X1_46 MUX2X1_47 MUX2X1_48 MUX2X1_49 MUX2X1_50 MUX2X1_51 MUX2X1_52 MUX2X1_53 MUX2X1_54 MUX2X1_55 MUX2X1_56 MUX2X1_57 MUX2X1_58 MUX2X1_59 MUX2X1_60 MUX2X1_61 MUX2X1_62 MUX2X1_63 MUX2X1_64 AOI21X1_68 AOI21X1_69
INPUT_\sbox[0]  NAND3X1_330
INVX1_240 NOR2X1_180
NOR2X1_180 NOR2X1_181 AOI21X1_128 INVX1_244
NOR2X1_181 INVX1_241 AOI21X1_128
INVX1_241 XNOR2X1_17 NOR2X1_184
XNOR2X1_17 NAND2X1_269 NOR2X1_311 AND2X2_67 NOR2X1_317 NAND2X1_278 NOR3X1_16
AOI21X1_128 XNOR2X1_18
NOR2X1_182 NOR2X1_183 OAI21X1_131
NAND2X1_138 INVX1_242 OAI21X1_131
INVX1_242 NOR2X1_183
NOR2X1_183 XNOR2X1_18 INVX1_243
XNOR2X1_18 INVX1_447 AND2X2_67 NOR2X1_317 NAND2X1_278 NOR3X1_16
INVX1_243 NOR2X1_184
NOR2X1_184 AOI21X1_129 INVX1_245
INVX1_244 OAI21X1_131
OAI21X1_131 AOI21X1_129 OAI21X1_133
AOI21X1_129 XNOR2X1_19 OAI21X1_134
OR2X2_15 AND2X2_23
NAND2X1_139 AND2X2_23 NAND3X1_73 OAI21X1_134
AND2X2_23 XNOR2X1_19 OAI21X1_133 INVX1_247
XNOR2X1_19 NAND2X1_268 NOR2X1_312 NOR2X1_314 NAND2X1_275 AND2X2_66 NOR3X1_15
OR2X2_16 AOI21X1_130
AOI21X1_130 OAI21X1_132
OAI21X1_132 AOI21X1_131
INVX1_245 AOI21X1_131
AOI21X1_131 OAI21X1_133
OAI21X1_133 NAND3X1_73
XNOR2X1_20 INVX1_246 NAND2X1_140
INVX1_246 NAND3X1_73
NAND3X1_73 NAND2X1_141
INVX1_247 OAI21X1_134
OAI21X1_134 NAND2X1_140
NAND2X1_140 NAND2X1_141
NAND2X1_141 INVX1_445 NOR2X1_314 NAND2X1_275 AND2X2_66
XOR2X1_42 NAND2X1_143 NOR2X1_185 AND2X2_25 NOR2X1_191 NAND2X1_152 NOR3X1_2
INVX1_248 OAI21X1_135
INVX1_249 NAND2X1_142 NOR2X1_186 NOR3X1_1
NAND2X1_142 INVX1_250 NOR2X1_192
INVX1_250 NAND3X1_74 NAND2X1_144 NAND3X1_76 NAND3X1_83 NAND3X1_85 NAND3X1_92 NAND3X1_94 NAND3X1_101 NAND3X1_103
INVX1_251 NAND2X1_143 NOR2X1_185
NAND2X1_143 INVX1_252 NOR2X1_189
INVX1_252 NAND3X1_74 NAND2X1_145 NAND2X1_147 NAND3X1_83 NAND3X1_92 NAND3X1_101
NAND3X1_74 OAI21X1_135
NOR2X1_185 NAND2X1_144 NAND2X1_146 NAND2X1_148 NAND2X1_151
NAND2X1_144 OAI21X1_135 OAI21X1_137 OAI21X1_139 OAI21X1_141
OAI21X1_135 NOR2X1_187
INVX1_253 OAI22X1_69
INVX1_254 OAI22X1_69
NOR2X1_186 NAND2X1_145 NAND2X1_146 NAND3X1_80 NAND3X1_89 NAND3X1_98 NAND3X1_107
NAND2X1_145 OAI22X1_69 OAI22X1_71 OAI22X1_73 OAI22X1_75
NAND2X1_146 OAI22X1_69 OAI22X1_71 OAI22X1_73 OAI22X1_75
OAI22X1_69 NOR2X1_187
NOR2X1_187 NAND3X1_82
INVX1_255 OAI22X1_70
INVX1_256 OAI22X1_70
NOR2X1_188 NAND2X1_147 NAND2X1_148 NAND3X1_75 NAND3X1_77 NAND3X1_84 NAND3X1_86 NAND3X1_93 NAND3X1_95 NAND3X1_102 NAND3X1_104
NAND2X1_147 OAI22X1_70 OAI22X1_72 OAI22X1_74 OAI22X1_76
NAND2X1_148 OAI22X1_70 OAI22X1_72 OAI22X1_74 OAI22X1_76
OAI22X1_70 NOR2X1_190
INVX1_257 OAI21X1_136
NAND2X1_149 NOR2X1_189 NOR3X1_2
NOR2X1_189 NAND2X1_150 NAND2X1_154 NAND2X1_156 NAND2X1_158
NAND2X1_150 OAI21X1_136
AND2X2_24 NAND2X1_151 NAND3X1_78 NAND3X1_87 NAND3X1_96 NAND3X1_105
NAND2X1_151 OAI21X1_136 OAI21X1_138 OAI21X1_140 OAI21X1_142
OAI21X1_136 NOR2X1_190
NOR2X1_190 NAND3X1_82
AND2X2_25 NAND3X1_75 NAND3X1_78 NAND3X1_84 NAND3X1_87 NAND3X1_93 NAND3X1_96 NAND3X1_102 NAND3X1_105
NAND3X1_75 NAND3X1_79
NOR2X1_191 NAND3X1_76 NAND3X1_77 NAND3X1_80 NAND3X1_85 NAND3X1_86 NAND3X1_89 NAND3X1_94 NAND3X1_95 NAND3X1_98 NAND3X1_103 NAND3X1_104 NAND3X1_107
NAND3X1_76 NAND3X1_79
NAND3X1_77 AND2X2_26
NAND3X1_78 AND2X2_26
AND2X2_26 NAND3X1_79
NAND3X1_79 NOR2X1_193
NAND2X1_152 NOR2X1_192 NOR3X1_1
NOR2X1_192 NAND2X1_153 NAND2X1_155 NAND2X1_157 NAND2X1_159
NAND2X1_153 NAND3X1_81
NAND3X1_80 NAND3X1_81
NOR3X1_1 AOI22X1_39 AOI22X1_40 AOI22X1_41 AOI22X1_42
NOR3X1_2 AOI22X1_39 AOI22X1_40 AOI22X1_41 AOI22X1_42
AOI22X1_39 NAND3X1_81
NAND3X1_81 NOR2X1_193
NOR2X1_193 NAND3X1_82
NAND3X1_82 XOR2X1_12
INVX1_258 OAI21X1_137
NAND3X1_83 OAI21X1_137
OAI21X1_137 NOR2X1_194
INVX1_259 OAI22X1_71
INVX1_260 OAI22X1_71
OAI22X1_71 NOR2X1_194
NOR2X1_194 NAND3X1_91
INVX1_261 OAI22X1_72
INVX1_262 OAI22X1_72
OAI22X1_72 NOR2X1_195
INVX1_263 OAI21X1_138
NAND2X1_154 OAI21X1_138
OAI21X1_138 NOR2X1_195
NOR2X1_195 NAND3X1_91
NAND3X1_84 NAND3X1_88
NAND3X1_85 NAND3X1_88
NAND3X1_86 AND2X2_27
NAND3X1_87 AND2X2_27
AND2X2_27 NAND3X1_88
NAND3X1_88 NOR2X1_196
NAND2X1_155 NAND3X1_90
NAND3X1_89 NAND3X1_90
AOI22X1_40 NAND3X1_90
NAND3X1_90 NOR2X1_196
NOR2X1_196 NAND3X1_91
NAND3X1_91 XOR2X1_13
INVX1_264 OAI21X1_139
NAND3X1_92 OAI21X1_139
OAI21X1_139 NOR2X1_197
INVX1_265 OAI22X1_73
INVX1_266 OAI22X1_73
OAI22X1_73 NOR2X1_197
NOR2X1_197 NAND3X1_100
INVX1_267 OAI22X1_74
INVX1_268 OAI22X1_74
OAI22X1_74 NOR2X1_198
INVX1_269 OAI21X1_140
NAND2X1_156 OAI21X1_140
OAI21X1_140 NOR2X1_198
NOR2X1_198 NAND3X1_100
NAND3X1_93 NAND3X1_97
NAND3X1_94 NAND3X1_97
NAND3X1_95 AND2X2_28
NAND3X1_96 AND2X2_28
AND2X2_28 NAND3X1_97
NAND3X1_97 NOR2X1_199
NAND2X1_157 NAND3X1_99
NAND3X1_98 NAND3X1_99
AOI22X1_41 NAND3X1_99
NAND3X1_99 NOR2X1_199
NOR2X1_199 NAND3X1_100
NAND3X1_100 XOR2X1_14
INVX1_270 OAI21X1_141
NAND3X1_101 OAI21X1_141
OAI21X1_141 NOR2X1_200
INVX1_271 OAI22X1_75
INVX1_272 OAI22X1_75
OAI22X1_75 NOR2X1_200
NOR2X1_200 NAND3X1_109
INVX1_273 OAI22X1_76
INVX1_274 OAI22X1_76
OAI22X1_76 NOR2X1_201
INVX1_275 OAI21X1_142
NAND2X1_158 OAI21X1_142
OAI21X1_142 NOR2X1_201
NOR2X1_201 NAND3X1_109
NAND3X1_102 NAND3X1_106
NAND3X1_103 NAND3X1_106
NAND3X1_104 AND2X2_29
NAND3X1_105 AND2X2_29
AND2X2_29 NAND3X1_106
NAND3X1_106 NOR2X1_202
NAND2X1_159 NAND3X1_108
NAND3X1_107 NAND3X1_108
AOI22X1_42 NAND3X1_108
NAND3X1_108 NOR2X1_202
NOR2X1_202 NAND3X1_109
NAND3X1_109 XOR2X1_15
INVX1_276 OAI21X1_143
INVX1_277 NAND2X1_160 NOR2X1_204 NOR3X1_3
NAND2X1_160 INVX1_278 NOR2X1_210
INVX1_278 NAND3X1_110 NAND2X1_162 NAND3X1_112 NAND3X1_119 NAND3X1_121 NAND3X1_128 NAND3X1_130 NAND3X1_137 NAND3X1_139
INVX1_279 NAND2X1_161 NOR2X1_203
NAND2X1_161 INVX1_280 NOR2X1_207
INVX1_280 NAND3X1_110 NAND2X1_163 NAND2X1_165 NAND3X1_119 NAND3X1_128 NAND3X1_137
NAND3X1_110 OAI21X1_143
NOR2X1_203 NAND2X1_162 NAND2X1_164 NAND2X1_166 NAND2X1_169
NAND2X1_162 OAI21X1_143 OAI21X1_145 OAI21X1_147 OAI21X1_149
OAI21X1_143 NOR2X1_205
INVX1_281 OAI22X1_77
INVX1_282 OAI22X1_77
NOR2X1_204 NAND2X1_163 NAND2X1_164 NAND3X1_116 NAND3X1_125 NAND3X1_134 NAND3X1_143
NAND2X1_163 OAI22X1_77 OAI22X1_79 OAI22X1_81 OAI22X1_83
NAND2X1_164 OAI22X1_77 OAI22X1_79 OAI22X1_81 OAI22X1_83
OAI22X1_77 NOR2X1_205
NOR2X1_205 NAND3X1_118
INVX1_283 OAI22X1_78
INVX1_284 OAI22X1_78
NOR2X1_206 NAND2X1_165 NAND2X1_166 NAND3X1_111 NAND3X1_113 NAND3X1_120 NAND3X1_122 NAND3X1_129 NAND3X1_131 NAND3X1_138 NAND3X1_140
NAND2X1_165 OAI22X1_78 OAI22X1_80 OAI22X1_82 OAI22X1_84
NAND2X1_166 OAI22X1_78 OAI22X1_80 OAI22X1_82 OAI22X1_84
OAI22X1_78 NOR2X1_208
INVX1_285 OAI21X1_144
NAND2X1_167 NOR2X1_207 NOR3X1_4
NOR2X1_207 NAND2X1_168 NAND2X1_172 NAND2X1_174 NAND2X1_176
NAND2X1_168 OAI21X1_144
AND2X2_30 NAND2X1_169 NAND3X1_114 NAND3X1_123 NAND3X1_132 NAND3X1_141
NAND2X1_169 OAI21X1_144 OAI21X1_146 OAI21X1_148 OAI21X1_150
OAI21X1_144 NOR2X1_208
NOR2X1_208 NAND3X1_118
AND2X2_31 NAND3X1_111 NAND3X1_114 NAND3X1_120 NAND3X1_123 NAND3X1_129 NAND3X1_132 NAND3X1_138 NAND3X1_141
NAND3X1_111 NAND3X1_115
NOR2X1_209 NAND3X1_112 NAND3X1_113 NAND3X1_116 NAND3X1_121 NAND3X1_122 NAND3X1_125 NAND3X1_130 NAND3X1_131 NAND3X1_134 NAND3X1_139 NAND3X1_140 NAND3X1_143
NAND3X1_112 NAND3X1_115
NAND3X1_113 AND2X2_32
NAND3X1_114 AND2X2_32
AND2X2_32 NAND3X1_115
NAND3X1_115 NOR2X1_211
NAND2X1_170 NOR2X1_210 NOR3X1_3
NOR2X1_210 NAND2X1_171 NAND2X1_173 NAND2X1_175 NAND2X1_177
NAND2X1_171 NAND3X1_117
NAND3X1_116 NAND3X1_117
NOR3X1_3 AOI22X1_43 AOI22X1_44 AOI22X1_45 AOI22X1_46
NOR3X1_4 AOI22X1_43 AOI22X1_44 AOI22X1_45 AOI22X1_46
AOI22X1_43 NAND3X1_117
NAND3X1_117 NOR2X1_211
NOR2X1_211 NAND3X1_118
NAND3X1_118 XOR2X1_16
INVX1_286 OAI21X1_145
NAND3X1_119 OAI21X1_145
OAI21X1_145 NOR2X1_212
INVX1_287 OAI22X1_79
INVX1_288 OAI22X1_79
OAI22X1_79 NOR2X1_212
NOR2X1_212 NAND3X1_127
INVX1_289 OAI22X1_80
INVX1_290 OAI22X1_80
OAI22X1_80 NOR2X1_213
INVX1_291 OAI21X1_146
NAND2X1_172 OAI21X1_146
OAI21X1_146 NOR2X1_213
NOR2X1_213 NAND3X1_127
NAND3X1_120 NAND3X1_124
NAND3X1_121 NAND3X1_124
NAND3X1_122 AND2X2_33
NAND3X1_123 AND2X2_33
AND2X2_33 NAND3X1_124
NAND3X1_124 NOR2X1_214
NAND2X1_173 NAND3X1_126
NAND3X1_125 NAND3X1_126
AOI22X1_44 NAND3X1_126
NAND3X1_126 NOR2X1_214
NOR2X1_214 NAND3X1_127
NAND3X1_127 XOR2X1_17
INVX1_292 OAI21X1_147
NAND3X1_128 OAI21X1_147
OAI21X1_147 NOR2X1_215
INVX1_293 OAI22X1_81
INVX1_294 OAI22X1_81
OAI22X1_81 NOR2X1_215
NOR2X1_215 NAND3X1_136
INVX1_295 OAI22X1_82
INVX1_296 OAI22X1_82
OAI22X1_82 NOR2X1_216
INVX1_297 OAI21X1_148
NAND2X1_174 OAI21X1_148
OAI21X1_148 NOR2X1_216
NOR2X1_216 NAND3X1_136
NAND3X1_129 NAND3X1_133
NAND3X1_130 NAND3X1_133
NAND3X1_131 AND2X2_34
NAND3X1_132 AND2X2_34
AND2X2_34 NAND3X1_133
NAND3X1_133 NOR2X1_217
NAND2X1_175 NAND3X1_135
NAND3X1_134 NAND3X1_135
AOI22X1_45 NAND3X1_135
NAND3X1_135 NOR2X1_217
NOR2X1_217 NAND3X1_136
NAND3X1_136 XOR2X1_18
INVX1_298 OAI21X1_149
NAND3X1_137 OAI21X1_149
OAI21X1_149 NOR2X1_218
INVX1_299 OAI22X1_83
INVX1_300 OAI22X1_83
OAI22X1_83 NOR2X1_218
NOR2X1_218 NAND3X1_145
INVX1_301 OAI22X1_84
INVX1_302 OAI22X1_84
OAI22X1_84 NOR2X1_219
INVX1_303 OAI21X1_150
NAND2X1_176 OAI21X1_150
OAI21X1_150 NOR2X1_219
NOR2X1_219 NAND3X1_145
NAND3X1_138 NAND3X1_142
NAND3X1_139 NAND3X1_142
NAND3X1_140 AND2X2_35
NAND3X1_141 AND2X2_35
AND2X2_35 NAND3X1_142
NAND3X1_142 NOR2X1_220
NAND2X1_177 NAND3X1_144
NAND3X1_143 NAND3X1_144
AOI22X1_46 NAND3X1_144
NAND3X1_144 NOR2X1_220
NOR2X1_220 NAND3X1_145
NAND3X1_145 XOR2X1_19
INVX1_304 OAI21X1_151
INVX1_305 NAND2X1_178 NOR2X1_222 NOR3X1_5
NAND2X1_178 INVX1_306 NOR2X1_228
INVX1_306 NAND3X1_146 NAND2X1_180 NAND3X1_148 NAND3X1_155 NAND3X1_157 NAND3X1_164 NAND3X1_166 NAND3X1_173 NAND3X1_175
INVX1_307 NAND2X1_179 NOR2X1_221
NAND2X1_179 INVX1_308 NOR2X1_225
INVX1_308 NAND3X1_146 NAND2X1_181 NAND2X1_183 NAND3X1_155 NAND3X1_164 NAND3X1_173
NAND3X1_146 OAI21X1_151
NOR2X1_221 NAND2X1_180 NAND2X1_182 NAND2X1_184 NAND2X1_187
NAND2X1_180 OAI21X1_151 OAI21X1_153 OAI21X1_155 OAI21X1_157
OAI21X1_151 NOR2X1_223
INVX1_309 OAI22X1_85
INVX1_310 OAI22X1_85
NOR2X1_222 NAND2X1_181 NAND2X1_182 NAND3X1_152 NAND3X1_161 NAND3X1_170 NAND3X1_179
NAND2X1_181 OAI22X1_85 OAI22X1_87 OAI22X1_89 OAI22X1_91
NAND2X1_182 OAI22X1_85 OAI22X1_87 OAI22X1_89 OAI22X1_91
OAI22X1_85 NOR2X1_223
NOR2X1_223 NAND3X1_154
INVX1_311 OAI22X1_86
INVX1_312 OAI22X1_86
NOR2X1_224 NAND2X1_183 NAND2X1_184 NAND3X1_147 NAND3X1_149 NAND3X1_156 NAND3X1_158 NAND3X1_165 NAND3X1_167 NAND3X1_174 NAND3X1_176
NAND2X1_183 OAI22X1_86 OAI22X1_88 OAI22X1_90 OAI22X1_92
NAND2X1_184 OAI22X1_86 OAI22X1_88 OAI22X1_90 OAI22X1_92
OAI22X1_86 NOR2X1_226
INVX1_313 OAI21X1_152
NAND2X1_185 NOR2X1_225 NOR3X1_6
NOR2X1_225 NAND2X1_186 NAND2X1_190 NAND2X1_192 NAND2X1_194
NAND2X1_186 OAI21X1_152
AND2X2_36 NAND2X1_187 NAND3X1_150 NAND3X1_159 NAND3X1_168 NAND3X1_177
NAND2X1_187 OAI21X1_152 OAI21X1_154 OAI21X1_156 OAI21X1_158
OAI21X1_152 NOR2X1_226
NOR2X1_226 NAND3X1_154
AND2X2_37 NAND3X1_147 NAND3X1_150 NAND3X1_156 NAND3X1_159 NAND3X1_165 NAND3X1_168 NAND3X1_174 NAND3X1_177
NAND3X1_147 NAND3X1_151
NOR2X1_227 NAND3X1_148 NAND3X1_149 NAND3X1_152 NAND3X1_157 NAND3X1_158 NAND3X1_161 NAND3X1_166 NAND3X1_167 NAND3X1_170 NAND3X1_175 NAND3X1_176 NAND3X1_179
NAND3X1_148 NAND3X1_151
NAND3X1_149 AND2X2_38
NAND3X1_150 AND2X2_38
AND2X2_38 NAND3X1_151
NAND3X1_151 NOR2X1_229
NAND2X1_188 NOR2X1_228 NOR3X1_5
NOR2X1_228 NAND2X1_189 NAND2X1_191 NAND2X1_193 NAND2X1_195
NAND2X1_189 NAND3X1_153
NAND3X1_152 NAND3X1_153
NOR3X1_5 AOI22X1_47 AOI22X1_48 AOI22X1_49 AOI22X1_50
NOR3X1_6 AOI22X1_47 AOI22X1_48 AOI22X1_49 AOI22X1_50
AOI22X1_47 NAND3X1_153
NAND3X1_153 NOR2X1_229
NOR2X1_229 NAND3X1_154
NAND3X1_154 XOR2X1_20
INVX1_314 OAI21X1_153
NAND3X1_155 OAI21X1_153
OAI21X1_153 NOR2X1_230
INVX1_315 OAI22X1_87
INVX1_316 OAI22X1_87
OAI22X1_87 NOR2X1_230
NOR2X1_230 NAND3X1_163
INVX1_317 OAI22X1_88
INVX1_318 OAI22X1_88
OAI22X1_88 NOR2X1_231
INVX1_319 OAI21X1_154
NAND2X1_190 OAI21X1_154
OAI21X1_154 NOR2X1_231
NOR2X1_231 NAND3X1_163
NAND3X1_156 NAND3X1_160
NAND3X1_157 NAND3X1_160
NAND3X1_158 AND2X2_39
NAND3X1_159 AND2X2_39
AND2X2_39 NAND3X1_160
NAND3X1_160 NOR2X1_232
NAND2X1_191 NAND3X1_162
NAND3X1_161 NAND3X1_162
AOI22X1_48 NAND3X1_162
NAND3X1_162 NOR2X1_232
NOR2X1_232 NAND3X1_163
NAND3X1_163 XOR2X1_21
INVX1_320 OAI21X1_155
NAND3X1_164 OAI21X1_155
OAI21X1_155 NOR2X1_233
INVX1_321 OAI22X1_89
INVX1_322 OAI22X1_89
OAI22X1_89 NOR2X1_233
NOR2X1_233 NAND3X1_172
INVX1_323 OAI22X1_90
INVX1_324 OAI22X1_90
OAI22X1_90 NOR2X1_234
INVX1_325 OAI21X1_156
NAND2X1_192 OAI21X1_156
OAI21X1_156 NOR2X1_234
NOR2X1_234 NAND3X1_172
NAND3X1_165 NAND3X1_169
NAND3X1_166 NAND3X1_169
NAND3X1_167 AND2X2_40
NAND3X1_168 AND2X2_40
AND2X2_40 NAND3X1_169
NAND3X1_169 NOR2X1_235
NAND2X1_193 NAND3X1_171
NAND3X1_170 NAND3X1_171
AOI22X1_49 NAND3X1_171
NAND3X1_171 NOR2X1_235
NOR2X1_235 NAND3X1_172
NAND3X1_172 XOR2X1_22
INVX1_326 OAI21X1_157
NAND3X1_173 OAI21X1_157
OAI21X1_157 NOR2X1_236
INVX1_327 OAI22X1_91
INVX1_328 OAI22X1_91
OAI22X1_91 NOR2X1_236
NOR2X1_236 NAND3X1_181
INVX1_329 OAI22X1_92
INVX1_330 OAI22X1_92
OAI22X1_92 NOR2X1_237
INVX1_331 OAI21X1_158
NAND2X1_194 OAI21X1_158
OAI21X1_158 NOR2X1_237
NOR2X1_237 NAND3X1_181
NAND3X1_174 NAND3X1_178
NAND3X1_175 NAND3X1_178
NAND3X1_176 AND2X2_41
NAND3X1_177 AND2X2_41
AND2X2_41 NAND3X1_178
NAND3X1_178 NOR2X1_238
NAND2X1_195 NAND3X1_180
NAND3X1_179 NAND3X1_180
AOI22X1_50 NAND3X1_180
NAND3X1_180 NOR2X1_238
NOR2X1_238 NAND3X1_181
NAND3X1_181 XOR2X1_23
INVX1_332 OAI21X1_159
INVX1_333 NAND2X1_196 NOR2X1_240 NOR3X1_7
NAND2X1_196 INVX1_334 NOR2X1_246
INVX1_334 NAND3X1_182 NAND2X1_198 NAND3X1_184 NAND3X1_191 NAND3X1_193 NAND3X1_200 NAND3X1_202 NAND3X1_209 NAND3X1_211
INVX1_335 NAND2X1_197 NOR2X1_239
NAND2X1_197 INVX1_336 NOR2X1_243
INVX1_336 NAND3X1_182 NAND2X1_199 NAND2X1_201 NAND3X1_191 NAND3X1_200 NAND3X1_209
NAND3X1_182 OAI21X1_159
NOR2X1_239 NAND2X1_198 NAND2X1_200 NAND2X1_202 NAND2X1_205
NAND2X1_198 OAI21X1_159 OAI21X1_161 OAI21X1_163 OAI21X1_165
OAI21X1_159 NOR2X1_241
INVX1_337 OAI22X1_93
INVX1_338 OAI22X1_93
NOR2X1_240 NAND2X1_199 NAND2X1_200 NAND3X1_188 NAND3X1_197 NAND3X1_206 NAND3X1_215
NAND2X1_199 OAI22X1_93 OAI22X1_95 OAI22X1_97 OAI22X1_99
NAND2X1_200 OAI22X1_93 OAI22X1_95 OAI22X1_97 OAI22X1_99
OAI22X1_93 NOR2X1_241
NOR2X1_241 NAND3X1_190
INVX1_339 OAI22X1_94
INVX1_340 OAI22X1_94
NOR2X1_242 NAND2X1_201 NAND2X1_202 NAND3X1_183 NAND3X1_185 NAND3X1_192 NAND3X1_194 NAND3X1_201 NAND3X1_203 NAND3X1_210 NAND3X1_212
NAND2X1_201 OAI22X1_94 OAI22X1_96 OAI22X1_98 OAI22X1_100
NAND2X1_202 OAI22X1_94 OAI22X1_96 OAI22X1_98 OAI22X1_100
OAI22X1_94 NOR2X1_244
INVX1_341 OAI21X1_160
NAND2X1_203 NOR2X1_243 NOR3X1_8
NOR2X1_243 NAND2X1_204 NAND2X1_208 NAND2X1_210 NAND2X1_212
NAND2X1_204 OAI21X1_160
AND2X2_42 NAND2X1_205 NAND3X1_186 NAND3X1_195 NAND3X1_204 NAND3X1_213
NAND2X1_205 OAI21X1_160 OAI21X1_162 OAI21X1_164 OAI21X1_166
OAI21X1_160 NOR2X1_244
NOR2X1_244 NAND3X1_190
AND2X2_43 NAND3X1_183 NAND3X1_186 NAND3X1_192 NAND3X1_195 NAND3X1_201 NAND3X1_204 NAND3X1_210 NAND3X1_213
NAND3X1_183 NAND3X1_187
