#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/des_latest/verilog/nangate/des3.v --output_format txt --do-not-zip -o adjlist/des_latest/nangate/des3 -l lib/NangateOpenCellLibrary_functional.lib
# GMT Tue Nov 25 13:21:57 2025
# 
INPUT_\desIn[0]  NAND2_X1_8
NOR2_X1_115 NOR3_X1_54 NOR3_X1_75 NOR3_X1_91 NOR3_X1_103 NOR3_X1_120 NOR3_X1_130 NOR3_X1_195 NOR3_X1_207 NOR3_X1_222 NOR3_X1_239 NOR3_X1_270 NOR3_X1_288 NOR3_X1_326 NOR3_X1_366
NOR3_X1_54 NOR4_X1_80
NOR4_X1_80 NAND4_X1_81
INV_X1_104 OAI221_X1_30
INV_X1_105 OAI221_X1_30
NAND3_X1_100 OAI221_X1_30
OAI221_X1_30 NOR2_X1_116 NOR2_X1_119 OAI21_X1_40 OAI21_X1_50
NOR2_X1_116 NOR3_X1_55 OAI22_X1_199 NOR3_X1_102 NOR3_X1_171 NOR3_X1_180 OAI22_X1_204 OAI22_X1_205 NOR3_X1_356 NOR3_X1_372 NOR3_X1_383 NOR3_X1_389
NOR3_X1_55 NOR4_X1_81
INV_X1_106 OAI221_X1_31
INV_X1_107 OAI221_X1_31
NAND3_X1_101 OAI221_X1_31
OAI221_X1_31 NOR2_X1_117 NOR2_X1_120 OAI21_X1_36 OAI21_X1_52 OAI21_X1_53
NOR2_X1_117 NOR3_X1_56 NOR3_X1_105 NOR3_X1_121 NOR3_X1_170 NOR3_X1_186 NOR3_X1_205 OAI22_X1_205 NOR3_X1_245 NOR3_X1_322 NOR3_X1_368 NOR3_X1_386 NOR3_X1_393
NOR3_X1_56 NOR4_X1_81
INV_X1_108 OAI221_X1_32
INV_X1_109 OAI221_X1_32
NAND3_X1_102 OAI221_X1_32
OAI221_X1_32 NOR2_X1_118 NOR2_X1_123 OAI21_X1_35 OAI21_X1_51 OAI21_X1_54
NOR2_X1_118 NOR3_X1_57 NOR3_X1_82 NOR3_X1_118 NOR3_X1_158 NOR3_X1_185 NOR3_X1_213 NOR3_X1_217 NOR3_X1_241 NOR3_X1_306 NOR3_X1_355 NOR3_X1_367 NOR3_X1_391
NOR3_X1_57 NOR4_X1_81
NOR2_X1_119 NOR3_X1_58 NOR3_X1_82 NOR3_X1_106 NOR3_X1_120 NOR3_X1_157 NOR3_X1_183 NOR3_X1_202 NOR3_X1_219 NOR3_X1_246 NOR3_X1_351 NOR3_X1_369 NOR3_X1_387 NOR3_X1_392
NOR3_X1_58 NOR4_X1_81
NOR4_X1_81 NAND4_X1_81
NOR2_X1_120 NOR3_X1_59 NOR3_X1_81 NOR3_X1_95 NOR3_X1_117 NOR3_X1_169 NOR3_X1_184 NOR3_X1_204 NOR3_X1_220 NOR3_X1_240 NOR3_X1_321 NOR3_X1_357 NOR3_X1_373 NOR3_X1_394
NOR3_X1_59 NOR4_X1_82
INV_X1_110 OAI221_X1_33
INV_X1_111 OAI221_X1_33
NAND3_X1_103 OAI221_X1_33
OAI221_X1_33 NOR2_X1_121 NOR2_X1_122 OAI21_X1_37 OAI21_X1_38 OAI21_X1_39 OAI21_X1_47 OAI21_X1_49
NOR2_X1_121 NOR3_X1_60 NOR3_X1_79 NOR3_X1_122 NOR3_X1_187 NOR3_X1_203 NOR3_X1_220 NOR3_X1_244 NOR3_X1_281 NOR3_X1_324 NOR3_X1_352 NOR3_X1_366 NOR3_X1_385 NOR3_X1_400
NOR3_X1_60 NOR4_X1_82
NOR2_X1_122 NOR3_X1_61 NOR3_X1_80 NOR3_X1_182 OAI22_X1_204 NOR3_X1_292 NOR3_X1_323 NOR3_X1_354 NOR3_X1_371 NOR3_X1_382 NOR3_X1_401
NOR3_X1_61 NOR4_X1_82
NOR2_X1_123 NOR3_X1_62 NOR3_X1_123 NOR3_X1_159 NOR3_X1_181 NOR3_X1_211 NOR3_X1_218 NOR3_X1_243 NOR3_X1_305 NOR3_X1_370 NOR3_X1_388 NOR3_X1_390
NOR3_X1_62 NOR4_X1_82
NOR4_X1_82 NAND4_X1_81
NAND4_X1_81 XOR2_X1_34
NOR3_X1_63 NOR4_X1_83
NOR3_X1_64 NOR4_X1_83
NOR3_X1_65 NOR4_X1_83
NOR3_X1_66 NOR4_X1_83
NOR4_X1_83 NAND4_X1_82
NOR3_X1_67 NOR4_X1_84
NOR3_X1_68 NOR4_X1_84
NOR3_X1_69 NOR4_X1_84
NOR3_X1_70 NOR4_X1_84
NOR4_X1_84 NAND4_X1_82
NOR3_X1_71 NOR4_X1_85
NOR3_X1_72 NOR4_X1_85
NOR3_X1_73 NOR4_X1_85
NOR3_X1_74 NOR4_X1_85
NOR4_X1_85 NAND4_X1_82
NOR3_X1_75 NOR4_X1_86
NOR3_X1_76 NOR4_X1_86
NOR3_X1_77 NOR4_X1_86
NOR3_X1_78 NOR4_X1_86
NOR4_X1_86 NAND4_X1_82
NAND4_X1_82 XOR2_X1_35
NOR3_X1_79 NOR4_X1_87
NOR3_X1_80 NOR4_X1_87
INV_X1_112 OAI221_X1_34
INV_X1_113 OAI221_X1_34
NAND3_X1_104 OAI221_X1_34
OAI221_X1_34 NOR2_X1_124 NOR2_X1_125
NOR2_X1_124 NOR3_X1_81 NOR3_X1_111 NOR3_X1_156 NOR3_X1_175 NOR3_X1_214 NOR3_X1_230 NOR3_X1_239 NOR3_X1_257 NOR3_X1_307 NOR3_X1_355 NOR3_X1_363 NOR3_X1_380 NOR3_X1_397
NOR3_X1_81 NOR4_X1_87
NOR3_X1_82 NOR4_X1_87
NOR4_X1_87 NAND4_X1_83
NOR3_X1_83 NOR4_X1_88
OAI21_X1_35 OAI22_X1_199
NOR2_X1_125 OAI22_X1_199 NOR3_X1_110 NOR3_X1_168 NOR3_X1_176 NOR3_X1_209 NOR3_X1_226 NOR3_X1_238 NOR3_X1_258 NOR3_X1_297 OAI22_X1_207 NOR3_X1_365 NOR3_X1_379 OAI22_X1_209
OAI21_X1_36 OAI22_X1_199
OAI22_X1_199 NOR4_X1_88
NOR3_X1_84 NOR4_X1_88
NOR3_X1_85 NOR4_X1_88
NOR4_X1_88 NAND4_X1_83
NOR3_X1_86 NOR3_X1_89
NOR3_X1_87 NOR3_X1_89
NOR3_X1_88 NOR3_X1_89
NOR3_X1_89 NAND4_X1_83
NOR3_X1_90 NOR4_X1_89
NOR3_X1_91 NOR4_X1_89
NOR3_X1_92 NOR4_X1_89
NOR3_X1_93 NOR4_X1_89
NOR4_X1_89 NAND4_X1_83
NAND4_X1_83 XOR2_X1_36
NOR3_X1_94 NOR4_X1_90
NOR3_X1_95 NOR4_X1_90
NOR3_X1_96 NOR4_X1_90
NOR3_X1_97 NOR4_X1_90
NOR4_X1_90 NAND4_X1_84
NOR3_X1_98 NOR4_X1_91
NAND2_X1_114 NOR2_X1_126 NOR2_X1_128 NOR2_X1_131 NOR3_X1_594
NAND2_X1_115 NOR2_X1_126 NOR2_X1_132 NOR2_X1_133
NOR2_X1_126 OAI21_X1_37 OAI21_X1_71
OAI21_X1_37 OAI22_X1_200
NAND2_X1_116 NOR2_X1_127 NOR2_X1_129 NOR2_X1_132 NOR3_X1_396
NOR2_X1_127 OAI21_X1_38 OAI21_X1_46 OAI21_X1_72
OAI21_X1_38 OAI22_X1_200
OAI22_X1_200 NOR4_X1_91
NOR3_X1_99 NOR4_X1_91
NOR3_X1_100 NOR4_X1_91
NOR4_X1_91 NAND4_X1_84
NOR3_X1_101 NOR3_X1_104
NOR3_X1_102 NOR3_X1_104
NOR3_X1_103 NOR3_X1_104
NOR3_X1_104 NAND4_X1_84
NOR3_X1_105 NOR4_X1_92
NOR3_X1_106 NOR4_X1_92
NOR3_X1_107 NOR4_X1_92
NOR3_X1_108 NOR4_X1_92
NOR4_X1_92 NAND4_X1_84
NAND4_X1_84 XOR2_X1_37
NOR3_X1_109 NOR4_X1_93
NOR3_X1_110 NOR4_X1_93
NOR3_X1_111 NOR4_X1_93
NOR3_X1_112 NOR4_X1_93
NOR4_X1_93 NAND4_X1_85
NOR3_X1_113 NOR4_X1_94
NOR3_X1_114 NOR4_X1_94
NOR3_X1_115 NOR4_X1_94
NOR3_X1_116 NOR4_X1_94
NOR4_X1_94 NAND4_X1_85
OAI21_X1_39 OAI22_X1_201
NOR2_X1_128 OAI21_X1_40 OAI21_X1_45
OAI21_X1_40 OAI22_X1_201
OAI22_X1_201 NOR3_X1_119
NOR3_X1_117 NOR3_X1_119
NOR3_X1_118 NOR3_X1_119
NOR3_X1_119 NAND4_X1_85
NOR3_X1_120 NOR4_X1_95
NOR3_X1_121 NOR4_X1_95
NOR3_X1_122 NOR4_X1_95
NOR3_X1_123 NOR4_X1_95
NOR4_X1_95 NAND4_X1_85
NAND4_X1_85 XOR2_X1_38
NOR3_X1_124 NOR4_X1_96
NOR3_X1_125 NOR4_X1_96
NOR3_X1_126 NOR4_X1_96
NOR3_X1_127 NOR4_X1_96
NOR4_X1_96 NAND4_X1_86
NOR3_X1_128 NOR4_X1_97
NOR3_X1_129 NOR4_X1_97
NOR3_X1_130 NOR4_X1_97
NOR3_X1_131 NOR4_X1_97
NOR4_X1_97 NAND4_X1_86
NOR3_X1_132 NOR4_X1_98
NOR3_X1_133 NOR4_X1_98
NOR3_X1_134 NOR4_X1_98
NOR3_X1_135 NOR4_X1_98
NOR4_X1_98 NAND4_X1_86
NOR3_X1_136 NOR4_X1_99
NOR3_X1_137 NOR4_X1_99
NOR3_X1_138 NOR4_X1_99
NOR3_X1_139 NOR4_X1_99
NOR4_X1_99 NAND4_X1_86
NAND4_X1_86 XOR2_X1_39
NOR3_X1_140 NOR4_X1_100
NOR3_X1_141 NOR4_X1_100
NOR3_X1_142 NOR4_X1_100
NOR3_X1_143 NOR4_X1_100
NOR4_X1_100 NAND4_X1_87
NOR3_X1_144 NOR4_X1_101
NOR3_X1_145 NOR4_X1_101
NOR3_X1_146 NOR4_X1_101
NOR3_X1_147 NOR4_X1_101
NOR4_X1_101 NAND4_X1_87
NOR3_X1_148 NOR4_X1_102
NOR3_X1_149 NOR4_X1_102
NOR3_X1_150 NOR4_X1_102
NOR3_X1_151 NOR4_X1_102
NOR4_X1_102 NAND4_X1_87
NOR3_X1_152 NOR4_X1_103
NOR3_X1_153 NOR4_X1_103
NOR3_X1_154 NOR4_X1_103
NOR3_X1_155 NOR4_X1_103
NOR4_X1_103 NAND4_X1_87
NAND4_X1_87 XOR2_X1_40
NOR3_X1_156 NOR4_X1_104
NOR3_X1_157 NOR4_X1_104
NOR3_X1_158 NOR4_X1_104
NOR3_X1_159 NOR4_X1_104
NOR4_X1_104 NAND4_X1_88
NOR3_X1_160 NOR4_X1_105
NOR3_X1_161 NOR4_X1_105
NOR3_X1_162 NOR4_X1_105
NOR3_X1_163 NOR4_X1_105
NOR4_X1_105 NAND4_X1_88
NOR3_X1_164 NOR4_X1_106
NOR3_X1_165 NOR4_X1_106
NOR3_X1_166 NOR4_X1_106
NOR3_X1_167 NOR4_X1_106
NOR4_X1_106 NAND4_X1_88
NOR3_X1_168 NOR4_X1_107
NOR3_X1_169 NOR4_X1_107
NOR3_X1_170 NOR4_X1_107
NOR3_X1_171 NOR4_X1_107
NOR4_X1_107 NAND4_X1_88
NAND4_X1_88 XOR2_X1_41
NOR3_X1_172 NOR4_X1_108
NOR3_X1_173 NOR4_X1_108
NOR3_X1_174 NOR4_X1_108
NOR3_X1_175 NOR4_X1_108
NOR4_X1_108 NAND4_X1_89
NOR3_X1_176 NOR4_X1_109
NOR3_X1_177 NOR4_X1_109
NOR3_X1_178 NOR4_X1_109
NOR3_X1_179 NOR4_X1_109
NOR4_X1_109 NAND4_X1_89
NOR3_X1_180 NOR4_X1_110
NOR3_X1_181 NOR4_X1_110
NOR3_X1_182 NOR4_X1_110
NOR3_X1_183 NOR4_X1_110
NOR4_X1_110 NAND4_X1_89
NOR3_X1_184 NOR4_X1_111
NOR3_X1_185 NOR4_X1_111
NOR3_X1_186 NOR4_X1_111
NOR3_X1_187 NOR4_X1_111
NOR4_X1_111 NAND4_X1_89
NAND4_X1_89 XOR2_X1_42
NOR3_X1_188 NOR4_X1_112
NOR3_X1_189 NOR4_X1_112
NOR3_X1_190 NOR4_X1_112
NOR3_X1_191 NOR4_X1_112
NOR4_X1_112 NAND4_X1_90
NAND2_X1_117 NOR2_X1_129 NOR2_X1_130 NOR2_X1_131
NOR2_X1_129 OAI21_X1_41 OAI21_X1_65 OAI21_X1_73 OAI21_X1_77 OAI21_X1_81
OAI21_X1_41 OAI22_X1_202
NOR2_X1_130 OAI21_X1_42 OAI21_X1_66 OAI21_X1_82
OAI21_X1_42 OAI22_X1_202
OAI22_X1_202 NOR3_X1_194
NOR3_X1_192 NOR3_X1_194
NOR3_X1_193 NOR3_X1_194
NOR3_X1_194 NAND4_X1_90
NOR2_X1_131 OAI21_X1_43 OAI21_X1_50 OAI21_X1_52 OAI21_X1_59 OAI21_X1_67 OAI21_X1_69 OAI21_X1_75 OAI21_X1_83
OAI21_X1_43 OAI22_X1_203
AND2_X1_27 OAI21_X1_44 OAI21_X1_49 OAI21_X1_51 OAI21_X1_60 OAI21_X1_68 OAI21_X1_79 OAI21_X1_84 OAI21_X1_85
OAI21_X1_44 OAI22_X1_203
OAI22_X1_203 NOR3_X1_197
NOR3_X1_195 NOR3_X1_197
NOR3_X1_196 NOR3_X1_197
NOR3_X1_197 NAND4_X1_90
NOR3_X1_198 NOR4_X1_113
NOR3_X1_199 NOR4_X1_113
NOR3_X1_200 NOR4_X1_113
NOR3_X1_201 NOR4_X1_113
NOR4_X1_113 NAND4_X1_90
NAND4_X1_90 XOR2_X1_43
NOR3_X1_202 NOR4_X1_114
NOR3_X1_203 NOR4_X1_114
NOR3_X1_204 NOR4_X1_114
NOR3_X1_205 NOR4_X1_114
NOR4_X1_114 NAND4_X1_91
NOR3_X1_206 NOR4_X1_115
OAI21_X1_45 OAI22_X1_204
OAI21_X1_46 OAI22_X1_204
OAI22_X1_204 NOR4_X1_115
NOR3_X1_207 NOR4_X1_115
NOR3_X1_208 NOR4_X1_115
NOR4_X1_115 NAND4_X1_91
NOR3_X1_209 NOR3_X1_212
NOR3_X1_210 NOR3_X1_212
NOR3_X1_211 NOR3_X1_212
NOR3_X1_212 NAND4_X1_91
NOR3_X1_213 NOR4_X1_116
NOR3_X1_214 NOR4_X1_116
NOR3_X1_215 NOR4_X1_116
NOR3_X1_216 NOR4_X1_116
NOR4_X1_116 NAND4_X1_91
NAND4_X1_91 XOR2_X1_44
NOR3_X1_217 NOR4_X1_117
NOR3_X1_218 NOR4_X1_117
NOR3_X1_219 NOR4_X1_117
NOR3_X1_220 NOR4_X1_117
NOR4_X1_117 NAND4_X1_92
NOR3_X1_221 NOR4_X1_118
OAI21_X1_47 OAI22_X1_205
OAI21_X1_48 OAI22_X1_205
OAI22_X1_205 NOR4_X1_118
NOR3_X1_222 NOR4_X1_118
NOR3_X1_223 NOR4_X1_118
NOR4_X1_118 NAND4_X1_92
NOR3_X1_224 NOR3_X1_227
NOR3_X1_225 NOR3_X1_227
NOR3_X1_226 NOR3_X1_227
NOR3_X1_227 NAND4_X1_92
NOR3_X1_228 NOR4_X1_119
NOR3_X1_229 NOR4_X1_119
NOR3_X1_230 NOR4_X1_119
NOR3_X1_231 NOR4_X1_119
NOR4_X1_119 NAND4_X1_92
NAND4_X1_92 XOR2_X1_45
NOR3_X1_232 NOR4_X1_120
NOR3_X1_233 NOR4_X1_120
NOR3_X1_234 NOR4_X1_120
NOR3_X1_235 NOR4_X1_120
NOR4_X1_120 NAND4_X1_93
NOR3_X1_236 NOR4_X1_121
NOR3_X1_237 NOR4_X1_121
NOR3_X1_238 NOR4_X1_121
NOR3_X1_239 NOR4_X1_121
NOR4_X1_121 NAND4_X1_93
OAI21_X1_49 OAI22_X1_206
OAI21_X1_50 OAI22_X1_206
OAI22_X1_206 NOR3_X1_242
NOR3_X1_240 NOR3_X1_242
NOR3_X1_241 NOR3_X1_242
NOR3_X1_242 NAND4_X1_93
NOR3_X1_243 NOR4_X1_122
NOR3_X1_244 NOR4_X1_122
NOR3_X1_245 NOR4_X1_122
NOR3_X1_246 NOR4_X1_122
NOR4_X1_122 NAND4_X1_93
NAND4_X1_93 XOR2_X1_46
NOR3_X1_247 NOR4_X1_123
NOR3_X1_248 NOR4_X1_123
NOR3_X1_249 NOR4_X1_123
NOR3_X1_250 NOR4_X1_123
NOR4_X1_123 NAND4_X1_94
NOR3_X1_251 NOR4_X1_124
NOR3_X1_252 NOR4_X1_124
NOR3_X1_253 NOR4_X1_124
NOR3_X1_254 NOR4_X1_124
NOR4_X1_124 NAND4_X1_94
NOR3_X1_255 NOR4_X1_125
NOR3_X1_256 NOR4_X1_125
NOR3_X1_257 NOR4_X1_125
NOR3_X1_258 NOR4_X1_125
NOR4_X1_125 NAND4_X1_94
NOR3_X1_259 NOR4_X1_126
NOR3_X1_260 NOR4_X1_126
NOR3_X1_261 NOR4_X1_126
NOR3_X1_262 NOR4_X1_126
NOR4_X1_126 NAND4_X1_94
NAND4_X1_94 XOR2_X1_47
NOR3_X1_263 NOR4_X1_127
NOR3_X1_264 NOR4_X1_127
NOR3_X1_265 NOR4_X1_127
NOR3_X1_266 NOR4_X1_127
NOR4_X1_127 NAND4_X1_95
NOR3_X1_267 NOR4_X1_128
NOR3_X1_268 NOR4_X1_128
NOR3_X1_269 NOR4_X1_128
NOR3_X1_270 NOR4_X1_128
NOR4_X1_128 NAND4_X1_95
NOR3_X1_271 NOR4_X1_129
NOR3_X1_272 NOR4_X1_129
NOR3_X1_273 NOR4_X1_129
NOR3_X1_274 NOR4_X1_129
NOR4_X1_129 NAND4_X1_95
NOR3_X1_275 NOR4_X1_130
NOR3_X1_276 NOR4_X1_130
NOR3_X1_277 NOR4_X1_130
NOR3_X1_278 NOR4_X1_130
NOR4_X1_130 NAND4_X1_95
NAND4_X1_95 XOR2_X1_48
NOR3_X1_279 NOR4_X1_131
NOR3_X1_280 NOR4_X1_131
NOR3_X1_281 NOR4_X1_131
NOR3_X1_282 NOR4_X1_131
NOR4_X1_131 NAND4_X1_96
NOR3_X1_283 NOR4_X1_132
NOR3_X1_284 NOR4_X1_132
NOR3_X1_285 NOR4_X1_132
NOR3_X1_286 NOR4_X1_132
NOR4_X1_132 NAND4_X1_96
NOR3_X1_287 NOR4_X1_133
NOR3_X1_288 NOR4_X1_133
NOR3_X1_289 NOR4_X1_133
NOR3_X1_290 NOR4_X1_133
NOR4_X1_133 NAND4_X1_96
NOR3_X1_291 NOR4_X1_134
NOR3_X1_292 NOR4_X1_134
NOR3_X1_293 NOR4_X1_134
NOR3_X1_294 NOR4_X1_134
NOR4_X1_134 NAND4_X1_96
NAND4_X1_96 XOR2_X1_49
NOR3_X1_295 NOR4_X1_135
NOR3_X1_296 NOR4_X1_135
NOR3_X1_297 NOR4_X1_135
NOR3_X1_298 NOR4_X1_135
NOR4_X1_135 NAND4_X1_97
NOR3_X1_299 NOR4_X1_136
NOR3_X1_300 NOR4_X1_136
NOR3_X1_301 NOR4_X1_136
NOR3_X1_302 NOR4_X1_136
NOR4_X1_136 NAND4_X1_97
NOR3_X1_303 NOR4_X1_137
NOR3_X1_304 NOR4_X1_137
NOR3_X1_305 NOR4_X1_137
NOR3_X1_306 NOR4_X1_137
NOR4_X1_137 NAND4_X1_97
NOR3_X1_307 NOR4_X1_138
NOR3_X1_308 NOR4_X1_138
NOR3_X1_309 NOR4_X1_138
NOR3_X1_310 NOR4_X1_138
NOR4_X1_138 NAND4_X1_97
NAND4_X1_97 XOR2_X1_50
NOR3_X1_311 NOR4_X1_139
NOR3_X1_312 NOR4_X1_139
NOR3_X1_313 NOR4_X1_139
NOR3_X1_314 NOR4_X1_139
NOR4_X1_139 NAND4_X1_98
NOR3_X1_315 NOR4_X1_140
NOR3_X1_316 NOR4_X1_140
NOR3_X1_317 NOR4_X1_140
NOR3_X1_318 NOR4_X1_140
NOR4_X1_140 NAND4_X1_98
NOR3_X1_319 NOR4_X1_141
NOR3_X1_320 NOR4_X1_141
NOR3_X1_321 NOR4_X1_141
NOR3_X1_322 NOR4_X1_141
NOR4_X1_141 NAND4_X1_98
NOR3_X1_323 NOR4_X1_142
NOR3_X1_324 NOR4_X1_142
NOR3_X1_325 NOR4_X1_142
NOR3_X1_326 NOR4_X1_142
NOR4_X1_142 NAND4_X1_98
NAND4_X1_98 XOR2_X1_51
NOR3_X1_327 NOR4_X1_143
NOR3_X1_328 NOR4_X1_143
NOR3_X1_329 NOR4_X1_143
NOR3_X1_330 NOR4_X1_143
NOR4_X1_143 NAND4_X1_99
NOR3_X1_331 NOR4_X1_144
NOR3_X1_332 NOR4_X1_144
NOR3_X1_333 NOR4_X1_144
NOR3_X1_334 NOR4_X1_144
NOR4_X1_144 NAND4_X1_99
NOR3_X1_335 NOR4_X1_145
NOR3_X1_336 NOR4_X1_145
NOR3_X1_337 NOR4_X1_145
NOR3_X1_338 NOR4_X1_145
NOR4_X1_145 NAND4_X1_99
NOR3_X1_339 NOR4_X1_146
NOR3_X1_340 NOR4_X1_146
NOR3_X1_341 NOR4_X1_146
NOR3_X1_342 NOR4_X1_146
NOR4_X1_146 NAND4_X1_99
NAND4_X1_99 XOR2_X1_52
NOR3_X1_343 NOR4_X1_147
NOR3_X1_344 NOR4_X1_147
NOR3_X1_345 NOR4_X1_147
NOR3_X1_346 NOR4_X1_147
NOR4_X1_147 NAND4_X1_100
NOR3_X1_347 NOR4_X1_148
NOR3_X1_348 NOR4_X1_148
NOR3_X1_349 NOR4_X1_148
NOR3_X1_350 NOR4_X1_148
NOR4_X1_148 NAND4_X1_100
OAI21_X1_51 OAI22_X1_207
OAI21_X1_52 OAI22_X1_207
OAI22_X1_207 NOR3_X1_353
NOR3_X1_351 NOR3_X1_353
NOR3_X1_352 NOR3_X1_353
NOR3_X1_353 NAND4_X1_100
NOR3_X1_354 NOR4_X1_149
NOR3_X1_355 NOR4_X1_149
NOR3_X1_356 NOR4_X1_149
NOR3_X1_357 NOR4_X1_149
NOR4_X1_149 NAND4_X1_100
NAND4_X1_100 XOR2_X1_53
NOR3_X1_358 NOR4_X1_150
NOR3_X1_359 NOR4_X1_150
NOR3_X1_360 NOR4_X1_150
NOR3_X1_361 NOR4_X1_150
NOR4_X1_150 NAND4_X1_101
NOR3_X1_362 NOR4_X1_151
NOR3_X1_363 NOR4_X1_151
NOR3_X1_364 NOR4_X1_151
NOR3_X1_365 NOR4_X1_151
NOR4_X1_151 NAND4_X1_101
NOR3_X1_366 NOR4_X1_152
NOR3_X1_367 NOR4_X1_152
NOR3_X1_368 NOR4_X1_152
NOR3_X1_369 NOR4_X1_152
NOR4_X1_152 NAND4_X1_101
NOR3_X1_370 NOR4_X1_153
NOR3_X1_371 NOR4_X1_153
NOR3_X1_372 NOR4_X1_153
NOR3_X1_373 NOR4_X1_153
NOR4_X1_153 NAND4_X1_101
NAND4_X1_101 XOR2_X1_54
NOR3_X1_374 NOR4_X1_154
NOR3_X1_375 NOR4_X1_154
NOR3_X1_376 NOR4_X1_154
NOR3_X1_377 NOR4_X1_154
NOR4_X1_154 NAND4_X1_102
NOR3_X1_378 NOR4_X1_155
NOR3_X1_379 NOR4_X1_155
NOR3_X1_380 NOR4_X1_155
NOR3_X1_381 NOR4_X1_155
NOR4_X1_155 NAND4_X1_102
NOR2_X1_132 OAI21_X1_53 OAI21_X1_56
OAI21_X1_53 OAI22_X1_208
NOR2_X1_133 OAI21_X1_54 OAI21_X1_55 OAI21_X1_61 OAI21_X1_63
OAI21_X1_54 OAI22_X1_208
OAI22_X1_208 NOR3_X1_384
NOR3_X1_382 NOR3_X1_384
NOR3_X1_383 NOR3_X1_384
NOR3_X1_384 NAND4_X1_102
NOR3_X1_385 NOR4_X1_156
NOR3_X1_386 NOR4_X1_156
NOR3_X1_387 NOR4_X1_156
NOR3_X1_388 NOR4_X1_156
NOR4_X1_156 NAND4_X1_102
NAND4_X1_102 XOR2_X1_55
NOR3_X1_389 NOR4_X1_157
NOR3_X1_390 NOR4_X1_157
NOR3_X1_391 NOR4_X1_157
NOR3_X1_392 NOR4_X1_157
NOR4_X1_157 NAND4_X1_103
OAI21_X1_55 OAI22_X1_209
OAI21_X1_56 OAI22_X1_209
OAI22_X1_209 NOR3_X1_395
NOR3_X1_393 NOR3_X1_395
NOR3_X1_394 NOR3_X1_395
NOR3_X1_395 NAND4_X1_103
NOR3_X1_396 OAI21_X1_57 OAI21_X1_70 OAI21_X1_76
OAI21_X1_57 OAI22_X1_210
OAI21_X1_58 OAI22_X1_210
OAI22_X1_210 NOR3_X1_399
NOR3_X1_397 NOR3_X1_399
NOR3_X1_398 NOR3_X1_399
NOR3_X1_399 NAND4_X1_103
OAI21_X1_59 OAI22_X1_211
OAI21_X1_60 OAI22_X1_211
OAI22_X1_211 NOR3_X1_402
NOR3_X1_400 NOR3_X1_402
NOR3_X1_401 NOR3_X1_402
NOR3_X1_402 NAND4_X1_103
NAND4_X1_103 XOR2_X1_56
INV_X1_114 OAI221_X1_35
INV_X1_115 OAI221_X1_35
NAND3_X1_105 OAI221_X1_35
OAI221_X1_35 NOR2_X1_134 NOR2_X1_141 OAI21_X1_68
NOR2_X1_134 NOR3_X1_403 NOR3_X1_426 NOR3_X1_500 NOR3_X1_525 NOR3_X1_555 NOR3_X1_572 NOR3_X1_580 NOR3_X1_589 NOR3_X1_608 NOR3_X1_629 NOR3_X1_643 NOR3_X1_654 NOR3_X1_737 NOR3_X1_759
INV_X1_116 OAI221_X1_36
INV_X1_117 OAI221_X1_36
NAND3_X1_106 OAI221_X1_36
OAI221_X1_36 NOR2_X1_135 NOR2_X1_140 OAI21_X1_65 OAI21_X1_83
NOR2_X1_135 NOR3_X1_403 NOR3_X1_433 NOR3_X1_448 NOR3_X1_479 NOR3_X1_521 NOR3_X1_565 NOR3_X1_615 NOR3_X1_633 NOR3_X1_652 NOR3_X1_662 NOR3_X1_719 NOR3_X1_735 NOR3_X1_750
NOR3_X1_403 NOR4_X1_158
INV_X1_118 OAI221_X1_37
INV_X1_119 OAI221_X1_37
NAND3_X1_107 OAI221_X1_37
OAI221_X1_37 NOR2_X1_136 NOR2_X1_139 OAI21_X1_67
NOR2_X1_136 NOR3_X1_404 NOR3_X1_429 NOR3_X1_454 NOR3_X1_499 NOR3_X1_543 NOR3_X1_573 NOR3_X1_575 NOR3_X1_595 NOR3_X1_619 NOR3_X1_630 NOR3_X1_644 NOR3_X1_665 NOR3_X1_750 NOR3_X1_772
INV_X1_120 OAI221_X1_38
INV_X1_121 OAI221_X1_38
NAND3_X1_108 OAI221_X1_38
OAI221_X1_38 NOR2_X1_137 NOR2_X1_138 OAI21_X1_66
NOR2_X1_137 NOR3_X1_404 NOR3_X1_434 NOR3_X1_437 NOR3_X1_468 NOR3_X1_522 NOR3_X1_568 NOR3_X1_643 NOR3_X1_653 NOR3_X1_695 NOR3_X1_722 NOR3_X1_738 NOR3_X1_751
NOR3_X1_404 NOR4_X1_158
NOR2_X1_138 NOR3_X1_405 NOR3_X1_427 NOR3_X1_438 NOR3_X1_467 NOR3_X1_527 NOR3_X1_542 NOR3_X1_569 NOR3_X1_642 NOR3_X1_656 NOR3_X1_687 NOR3_X1_729 OAI22_X1_223 NOR3_X1_748
NOR2_X1_139 NOR3_X1_405 NOR3_X1_430 NOR3_X1_453 NOR3_X1_502 NOR3_X1_534 NOR3_X1_544 NOR3_X1_566 NOR3_X1_587 NOR3_X1_602 NOR3_X1_614 NOR3_X1_635 NOR3_X1_641 NOR3_X1_666 NOR3_X1_749 NOR3_X1_768
NOR3_X1_405 NOR4_X1_158
